Fold,F1,Recall,Precision,Accuracy
4,0.9281406583211549,0.9279941219691403,0.9285172685474088,0.9279941219691403
5,0.9313642431751886,0.9313257436650753,0.9316822536256136,0.9313257436650753
6,0.9184285908279237,0.9180749448934606,0.9190182445517268,0.9180749448934606
7,0.928327636518416,0.9283614988978692,0.9285125868959363,0.9283614988978692
8,0.9320946671556214,0.9320352681851579,0.9321946491152386,0.9320352681851579
9,0.9309861811667051,0.9309331373989713,0.9314472524109169,0.9309331373989713
10,0.9264358451669589,0.9261843554902681,0.927203462844278,0.9261843554902681
11,0.9273778151447352,0.9272593681116826,0.9276691908385584,0.9272593681116826
12,0.927867179607868,0.9279941219691403,0.9284777258387812,0.9279941219691403
13,0.9262948943271204,0.9265246142542248,0.9267625782350764,0.9265246142542248
14,0.932415498721478,0.9324026451138868,0.9326132024790467,0.9324026451138868
0,0.9282868741974906,0.9280205655526992,0.9287358712689107,0.9280205655526992
1,0.9325098216241208,0.9324026451138868,0.9327129788037397,0.9324026451138868
2,0.9248055237258307,0.9250551065393093,0.9252918115861006,0.9250551065393093
3,0.928692046480237,0.9287288758265981,0.9288056682562678,0.9287288758265981
4,0.9281393025016534,0.9279941219691403,0.9285261165101831,0.9279941219691403
5,0.9309397925758941,0.9309585016525891,0.931258516547516,0.9309585016525891
6,0.9176517479494406,0.917340191036003,0.9182290486248561,0.917340191036003
7,0.9290820899439288,0.9290962527553269,0.9293245527195294,0.9290962527553269
8,0.9297716581098938,0.9298310066127847,0.9297474633396392,0.9298310066127847
9,0.9299270773057852,0.9298310066127847,0.9305182722063482,0.9298310066127847
10,0.9296646197461823,0.9294895336026442,0.9301289272154741,0.9294895336026442
11,0.9280926952401897,0.9279941219691403,0.92837854841548,0.9279941219691403
12,0.9267428622727625,0.9268919911829537,0.9273398657884596,0.9268919911829537
13,0.9304573180006287,0.9305657604702424,0.9307324741382632,0.9305657604702424
14,0.9305779850375346,0.9305657604702424,0.93068294482556,0.9305657604702424
0,0.9275394499370629,0.9272860815277267,0.9279972019918431,0.9272860815277267
1,0.9309200780394586,0.9309331373989713,0.9309553101819407,0.9309331373989713
2,0.9208025171030066,0.9210139603232917,0.9211679937103859,0.9210139603232917
3,0.9231575970462232,0.9232182218956649,0.923284396104661,0.9232182218956649
4,0.9277922873881589,0.9276267450404114,0.9280768320613706,0.9276267450404114
5,0.9287009154793473,0.9287550495776716,0.9290146487622319,0.9287550495776716
6,0.9168984197786089,0.9166054371785451,0.9174005148894587,0.9166054371785451
7,0.928660981412093,0.9287288758265981,0.9288199870778139,0.9287288758265981
8,0.9301808165635056,0.9301983835415136,0.9301972254676937,0.9301983835415136
9,0.9295348098427638,0.9294636296840558,0.930240724799954,0.9294636296840558
10,0.9314348222033001,0.9313257436650753,0.9317787663619357,0.9313257436650753
11,0.9288890266563087,0.9287288758265981,0.929186136592921,0.9287288758265981
12,0.9259917740652717,0.9261572373254959,0.9266212929931857,0.9261572373254959
13,0.9277953156845878,0.9279941219691403,0.92812097625859,0.9279941219691403
14,0.9327176931752513,0.9327700220426157,0.9327849222463166,0.9327700220426157
0,0.9264298296251351,0.9261843554902681,0.9268673025790963,0.9261843554902681
1,0.9331718474553006,0.9331373989713446,0.9332387157554739,0.9331373989713446
2,0.9199683470418313,0.9202792064658339,0.9204486247336555,0.9202792064658339
3,0.9295002109617961,0.9294636296840558,0.9296615537234304,0.9294636296840558
4,0.9273534071021446,0.9272593681116826,0.927652668862617,0.9272593681116826
5,0.9298615979304993,0.9298567756151304,0.9300328462042816,0.9298567756151304
6,0.9162090261074901,0.9158706833210875,0.9168511935123863,0.9158706833210875
7,0.9282836719711597,0.9283614988978692,0.9284477075961676,0.9283614988978692
8,0.9280174081542444,0.9279941219691403,0.9280577453934428,0.9279941219691403
9,0.9287921382351094,0.9287288758265981,0.9294556869275614,0.9287288758265981
10,0.9289974692492016,0.9287550495776716,0.9296791737497535,0.9287550495776716
11,0.9288908681771637,0.9287288758265981,0.9292838900001752,0.9287288758265981
12,0.9242049659627531,0.9243203526818515,0.9247857603202403,0.9243203526818515
13,0.9264132496503028,0.9265246142542248,0.9268062456867289,0.9265246142542248
14,0.930959782543101,0.9309331373989713,0.9311243204289475,0.9309331373989713
0,0.9257582673520619,0.9254498714652957,0.9263035322111873,0.9254498714652957
1,0.9295120731590956,0.9294636296840558,0.9296088893891361,0.9294636296840558
2,0.9218963200144077,0.9221160911094783,0.9224580090967455,0.9221160911094783
3,0.9236498433525026,0.9235855988243938,0.9238614214274411,0.9235855988243938
4,0.9289613161075824,0.9287288758265981,0.9293709016571845,0.9287288758265981
5,0.9269264107728021,0.9269188395152406,0.9271481359591525,0.9269188395152406
6,0.9173228181719577,0.916972814107274,0.918128507867274,0.916972814107274
7,0.928988665473083,0.9290962527553269,0.9291516731303707,0.9290962527553269
8,0.9317678148965932,0.9316678912564291,0.9319144128121927,0.9316678912564291
9,0.9272691880267774,0.9272593681116826,0.9277849638333318,0.9272593681116826
10,0.9274961897494081,0.9272860815277267,0.928091560635523,0.9272860815277267
11,0.9308086814915126,0.9305657604702424,0.9313205087043437,0.9305657604702424
12,0.9271699054664647,0.9272593681116826,0.9276531869398849,0.9272593681116826
13,0.9253914757290886,0.9254224834680382,0.925754642930911,0.9254224834680382
14,0.9298774566094196,0.9298310066127847,0.9301550439477055,0.9298310066127847
0,0.9271097983617229,0.9269188395152406,0.927409233234172,0.9269188395152406
1,0.9354421524046249,0.9353416605437178,0.9355981634547984,0.9353416605437178
2,0.9222039874242349,0.9224834680382072,0.9227670623668875,0.9224834680382072
3,0.9282838444715246,0.9283614988978692,0.9283500350731879,0.9283614988978692
4,0.9255258727933022,0.9254224834680382,0.9259073283954667,0.9254224834680382
5,0.9283941340875311,0.9283878075651855,0.9286835725076068,0.9283878075651855
6,0.9183500719031095,0.9180749448934606,0.9188943447201918,0.9180749448934606
7,0.9316526059169955,0.9316678912564291,0.9318177424401377,0.9316678912564291
8,0.9286758781554509,0.9287288758265981,0.9286530291477862,0.9287288758265981
9,0.9294757239760545,0.9294636296840558,0.9301104505057324,0.9294636296840558
10,0.9296863513272868,0.9294895336026442,0.9303907557134,0.9294895336026442
11,0.9294900506681215,0.9294636296840558,0.9296354613006197,0.9294636296840558
12,0.9267283652349111,0.9268919911829537,0.9272165259635047,0.9268919911829537
13,0.932545559407288,0.9327700220426157,0.932959780915411,0.9327700220426157
14,0.9312966623568615,0.9313005143277002,0.9314057442746223,0.9313005143277002
0,0.9231669253185305,0.922879177377892,0.9236951031644872,0.922879177377892
1,0.9287662616811531,0.9287288758265981,0.9288472583853608,0.9287288758265981
2,0.922250036015395,0.9224834680382072,0.922736133380875,0.9224834680382072
3,0.9246441451615337,0.9246877296105804,0.9247654388118925,0.9246877296105804
4,0.9274466430887015,0.9272593681116826,0.9278118725800462,0.9272593681116826
5,0.9280459523658057,0.9280205655526992,0.92835843549282,0.9280205655526992
6,0.9155076717577959,0.9151359294636296,0.9162140959753493,0.9151359294636296
7,0.9286469418769019,0.9287288758265981,0.9288018569669414,0.9287288758265981
8,0.9309330508212033,0.9309331373989713,0.9309497042573389,0.9309331373989713
