Fold,F1,Recall,Precision,Accuracy,AUC-ROC
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9873015873015873
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9880720017349816
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9440233236151603,0.9743589743589743,0.8444444444444444,0.9428571428571428,0.9961919268849962
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9953838678328475
9,0.9713201987429664,0.9811320754716981,0.9454545454545454,0.9712230215827338,0.9934181658622203
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9944444444444444
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.994
12,0.9643493829923521,0.9622641509433962,0.9444444444444444,0.9642857142857143,0.9971806549555411
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9898097826086957
14,0.956409597596648,0.9,0.9782608695652174,0.9568345323741008,0.9968539325842697
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9969590643274853
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.9902222222222221
2,0.949878880063095,0.9183673469387755,0.9375,0.95,0.9917021753756448
3,0.9645308650833512,0.9791666666666666,0.9215686274509803,0.9642857142857143,0.9970561594202899
4,0.9424460431654677,0.9183673469387755,0.9183673469387755,0.9424460431654677,0.9852607709750567
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9878551290392539
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9511613876319759,1.0,0.8478260869565217,0.95,0.997969027671998
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9951409135082605
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.993856954804739
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9946666666666666
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.995
12,0.9715270087363109,0.9811320754716981,0.9454545454545454,0.9714285714285714,0.9954456733897202
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9913949275362318
14,0.956409597596648,0.9,0.9782608695652174,0.9568345323741008,0.9957303370786517
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9950877192982457
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.9908888888888888
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.9910293787844808
3,0.9716825396825397,1.0,0.9230769230769231,0.9714285714285714,0.9977355072463768
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9863945578231292
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9874213836477987
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9967700258397933
7,0.9508715063298881,0.9743589743589743,0.8636363636363636,0.95,0.9954303122619954
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9951409135082605
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9940763492759983
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9944444444444445
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.9944999999999999
12,0.9786096297954113,0.9811320754716981,0.9629629629629629,0.9785714285714285,0.9971806549555411
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9913949275362318
14,0.9637706250105001,0.92,0.9787234042553191,0.9640287769784173,0.9970786516853932
0,0.9641785651256797,0.9333333333333333,0.9545454545454546,0.9642857142857143,0.9971929824561403
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.9904444444444445
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.989908051132541
3,0.9715631307468042,0.9791666666666666,0.94,0.9714285714285714,0.9970561594202899
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9882086167800453
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9872045109520711
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9577552528772042,0.9743589743589743,0.8837209302325582,0.9571428571428572,0.9969535415079969
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9951409135082605
9,0.9713201987429664,0.9811320754716981,0.9454545454545454,0.9712230215827338,0.9945151382185169
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9948888888888888
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.9944999999999999
12,0.9786096297954113,0.9811320754716981,0.9629629629629629,0.9785714285714285,0.9965300368683583
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9920742753623188
14,0.956409597596648,0.9,0.9782608695652174,0.9568345323741008,0.9961797752808988
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9955555555555555
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.9902222222222221
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.9908051132540928
3,0.9786233371158163,0.9791666666666666,0.9591836734693877,0.9785714285714285,0.9970561594202899
4,0.9424460431654677,0.9183673469387755,0.9183673469387755,0.9424460431654677,0.9836734693877551
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9880720017349816
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9580174927113703,1.0,0.8666666666666667,0.9571428571428572,0.9974612845899974
8,0.9641612133814446,0.9285714285714286,0.9512195121951219,0.9642857142857143,0.9951409135082605
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9945151382185169
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9955555555555556
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.99525
12,0.9715270087363109,0.9811320754716981,0.9454545454545454,0.9714285714285714,0.9967469095640858
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9913949275362318
14,0.9637706250105001,0.92,0.9787234042553191,0.9640287769784173,0.9961797752808988
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9971929824561403
1,0.9498855962944361,0.92,0.9387755102040817,0.95,0.9902222222222222
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9917021753756448
3,0.9715631307468042,0.9791666666666666,0.94,0.9714285714285714,0.9975090579710145
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9852607709750566
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9874213836477987
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9967700258397932
7,0.9440233236151603,0.9743589743589743,0.8444444444444444,0.9428571428571428,0.9966996699669968
8,0.9641612133814446,0.9285714285714286,0.9512195121951219,0.9642857142857143,0.9963556851311954
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9940763492759983
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.994
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.99525
12,0.9714285714285714,0.9622641509433962,0.9622641509433962,0.9714285714285714,0.9967469095640858
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9909420289855072
14,0.9637706250105001,0.92,0.9787234042553191,0.9640287769784173,0.9966292134831461
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9967251461988305
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.9904444444444445
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9905808477237048
3,0.9573446961202065,0.9583333333333334,0.92,0.9571428571428572,0.9970561594202899
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9870748299319728
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9872045109520711
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9967700258397933
7,0.9580174927113703,1.0,0.8666666666666667,0.9571428571428572,0.9964457984259963
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9963556851311953
9,0.9713201987429664,0.9811320754716981,0.9454545454545454,0.9712230215827338,0.9945151382185169
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9944444444444445
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.99525
12,0.9714285714285714,0.9622641509433962,0.9622641509433962,0.9714285714285714,0.9954456733897202
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.990715579710145
14,0.9566338765722116,0.92,0.9583333333333334,0.9568345323741008,0.9968539325842697
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9969590643274854
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.9906666666666667
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.990132316662929
3,0.9715631307468042,0.9791666666666666,0.94,0.9714285714285714,0.9979619565217391
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9850340136054421
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9872045109520711
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9967700258397932
7,0.9440233236151603,0.9743589743589743,0.8444444444444444,0.9428571428571428,0.9956841838029957
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9968415937803693
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9927599824484422
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9928888888888889
11,0.9574490550100307,0.95,0.9047619047619048,0.9571428571428572,0.996
12,0.9643493829923521,0.9622641509433962,0.9444444444444444,0.9642857142857143,0.9952288006939926
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9877717391304347
14,0.971089251048141,0.94,0.9791666666666666,0.9712230215827338,0.9975280898876405
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9969590643274854
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.9904444444444445
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.989235254541377
3,0.9715631307468042,0.9791666666666666,0.94,0.9714285714285714,0.9977355072463768
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9848072562358277
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9887226198221644
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9965546942291128
7,0.9511613876319759,1.0,0.8478260869565217,0.95,0.9961919268849962
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9956268221574344
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9940763492759983
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.994
11,0.9646592169985236,0.975,0.9069767441860465,0.9642857142857143,0.9955
12,0.9643493829923521,0.9622641509433962,0.9444444444444444,0.9642857142857143,0.9926263283452613
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9868659420289855
14,0.971089251048141,0.94,0.9791666666666666,0.9712230215827338,0.9970786516853933
0,0.9641785651256797,0.9333333333333333,0.9545454545454546,0.9642857142857143,0.9974269005847953
1,0.9571428571428572,0.94,0.94,0.9571428571428572,0.9857777777777778
